episode,steps,collisions,timeout,runtime_s,success
510,0,273,0,2.628,1
511,0,274,0,1.554,0
512,0,274,0,3.927,1
513,0,274,0,3.133,1
514,0,275,0,0.619,0
515,0,276,0,1.839,0
516,0,276,0,3.085,1
517,0,276,0,10.260,1
518,0,276,0,18.403,0
519,0,276,0,6.766,1
520,0,277,0,3.332,0
521,0,277,0,5.518,1
522,0,278,0,2.352,0
523,0,279,0,1.925,0
524,0,279,0,3.491,1
525,0,280,0,4.559,0
526,0,280,0,7.537,1
527,0,281,0,1.324,0
528,0,282,0,3.069,0
529,0,283,0,0.411,0
530,0,283,0,0.910,1
531,0,284,0,0.829,0
532,0,285,0,0.599,0
533,0,286,0,0.026,0
534,0,287,0,1.369,0
535,0,288,0,0.670,0
536,0,289,0,3.980,0
537,0,290,0,1.423,0
538,0,290,0,19.781,0
539,0,291,0,1.261,0
540,0,291,0,19.562,0
541,0,292,0,3.439,0
542,0,293,0,3.559,0
543,0,293,0,4.393,1
544,0,293,0,4.986,1
545,0,293,0,2.875,1
546,0,294,0,1.899,0
547,0,294,0,5.489,1
548,0,295,0,0.304,0
549,0,296,0,5.948,0
550,0,296,0,4.177,1
551,0,297,0,0.570,0
552,0,298,0,1.915,0
553,0,299,0,2.303,0
554,0,300,0,1.694,0
555,0,300,0,4.215,1
556,0,300,0,19.660,0
557,0,301,0,2.695,0
558,0,301,0,8.135,1
559,0,302,0,2.742,0
560,0,303,0,3.810,0
561,0,303,0,1.266,1
562,0,303,0,2.533,1
563,0,304,0,1.086,0
564,0,305,0,3.130,0
565,0,305,0,2.418,1
566,0,305,0,3.231,1
567,0,306,0,0.245,0
568,0,306,0,6.159,1
569,0,307,0,0.387,0
570,0,308,0,0.994,0
571,0,308,0,3.175,1
572,0,309,0,0.470,0
573,0,310,0,2.218,0
574,0,311,0,1.133,0
575,0,311,0,5.915,1
576,0,312,0,1.474,0
577,0,313,0,3.731,0
578,0,313,0,0.026,1
579,0,314,0,0.661,0
580,0,314,0,3.074,1
581,0,315,0,0.743,0
582,0,316,0,4.936,0
583,0,317,0,1.631,0
584,0,318,0,1.973,0
585,0,319,0,5.781,0
586,0,320,0,1.150,0
587,0,320,0,1.467,1
588,0,320,0,9.336,1
589,0,321,0,0.506,0
590,0,322,0,1.965,0
591,0,323,0,0.513,0
592,0,324,0,2.943,0
593,0,324,0,3.241,1
594,0,325,0,0.755,0
595,0,325,0,2.073,1
596,0,325,0,2.878,1
597,0,326,0,1.224,0
598,0,327,0,0.416,0
599,0,327,0,20.325,0
600,0,328,0,1.870,0
601,0,329,0,0.479,0
602,0,329,0,3.757,1
603,0,330,0,1.464,0
604,0,331,0,0.238,0
