episode,steps,collisions,timeout,runtime_s,success
579,0,193,0,5.606,1
580,0,193,0,3.989,1
581,0,194,0,4.565,0
582,0,194,0,3.363,1
583,0,195,0,0.280,0
584,0,196,0,0.539,0
585,0,197,0,0.422,0
586,0,197,0,2.755,1
587,0,197,0,2.139,1
588,0,197,0,3.132,1
589,0,197,0,5.348,1
590,0,197,0,3.205,1
591,0,198,0,0.320,0
592,0,198,0,2.133,1
593,0,198,0,1.454,1
594,0,199,0,3.712,0
595,0,199,0,1.917,1
596,0,199,0,7.425,1
597,0,200,0,0.659,0
598,0,200,0,2.623,1
599,0,201,0,0.736,0
600,0,201,0,2.767,1
601,0,201,0,3.311,1
602,0,201,0,15.667,1
603,0,202,0,4.156,0
604,0,203,0,0.307,0
605,0,203,0,3.098,1
606,0,203,0,20.211,0
607,0,203,0,2.640,1
608,0,203,0,2.974,1
609,0,204,0,0.606,0
610,0,204,0,4.179,1
611,0,204,0,2.052,1
612,0,204,0,3.725,1
613,0,204,0,4.638,1
614,0,204,0,2.133,1
615,0,204,0,3.689,1
616,0,205,0,7.063,0
617,0,205,0,4.138,1
618,0,206,0,0.450,0
619,0,206,0,1.204,1
620,0,207,0,0.293,0
621,0,208,0,0.371,0
622,0,208,0,19.239,0
623,0,208,0,4.111,1
624,0,208,0,19.104,0
625,0,208,0,2.544,1
626,0,208,0,2.061,1
627,0,208,0,4.709,1
628,0,208,0,1.853,1
629,0,208,0,2.939,1
630,0,208,0,3.967,1
631,0,208,0,0.027,1
632,0,209,0,4.150,0
633,0,209,0,9.385,1
634,0,209,0,3.376,1
635,0,209,0,1.417,1
636,0,209,0,2.515,1
637,0,209,0,1.721,1
638,0,209,0,4.159,1
639,0,210,0,1.647,0
640,0,210,0,3.756,1
641,0,211,0,0.439,0
642,0,211,0,4.114,1
643,0,211,0,4.022,1
644,0,211,0,3.979,1
645,0,211,0,5.364,1
646,0,212,0,0.412,0
647,0,212,0,1.606,1
648,0,212,0,3.286,1
649,0,212,0,2.903,1
650,0,212,0,2.805,1
651,0,212,0,2.195,1
652,0,212,0,2.606,1
653,0,213,0,2.302,0
654,0,214,0,0.220,0
655,0,214,0,3.868,1
656,0,214,0,20.529,0
657,0,215,0,4.176,0
658,0,215,0,2.350,1
659,0,215,0,0.599,1
660,0,216,0,0.654,0
661,0,217,0,0.786,0
662,0,217,0,5.329,1
663,0,218,0,0.255,0
664,0,218,0,6.121,1
665,0,219,0,0.619,0
666,0,219,0,3.022,1
667,0,219,0,4.805,1
668,0,219,0,9.075,1
669,0,219,0,0.028,1
670,0,220,0,1.246,0
671,0,221,0,4.071,0
672,0,221,0,5.707,1
673,0,221,0,3.318,1
674,0,221,0,2.568,1
675,0,221,0,6.747,1
676,0,222,0,0.695,0
677,0,222,0,3.982,1
678,0,222,0,1.731,1
679,0,222,0,3.924,1
680,0,222,0,1.469,1
681,0,223,0,0.984,0
682,0,223,0,3.064,1
683,0,224,0,0.229,0
684,0,224,0,2.655,1
685,0,224,0,3.682,1
686,0,224,0,6.940,1
687,0,224,0,8.909,1
688,0,224,0,1.026,1
689,0,224,0,4.724,1
690,0,225,0,0.877,0
691,0,226,0,0.525,0
692,0,227,0,0.555,0
693,0,228,0,3.086,0
694,0,229,0,0.939,0
695,0,229,0,3.821,1
696,0,230,0,6.856,0
697,0,231,0,1.495,0
