episode,steps,collisions,timeout,runtime_s,success
413,0,185,0,21.515,0
414,0,186,0,3.531,0
415,0,186,0,4.292,1
416,0,186,0,22.399,0
417,0,186,0,23.461,0
418,0,187,0,3.273,0
419,0,187,0,23.390,0
420,0,187,0,2.913,1
421,0,187,0,22.864,0
422,0,188,0,0.353,0
423,0,189,0,0.055,0
424,0,189,0,1.171,1
425,0,190,0,1.540,0
426,0,190,0,0.945,1
427,0,190,0,3.705,1
428,0,191,0,3.131,0
429,0,192,0,1.458,0
430,0,192,0,4.726,1
431,0,192,0,23.223,0
432,0,193,0,2.279,0
433,0,194,0,9.198,0
434,0,194,0,3.911,1
435,0,195,0,3.953,0
436,0,196,0,0.521,0
437,0,197,0,2.104,0
438,0,197,0,18.677,1
439,0,198,0,2.823,0
440,0,198,0,6.418,1
441,0,199,0,3.311,0
442,0,200,0,0.665,0
443,0,200,0,7.132,1
444,0,201,0,3.140,0
445,0,202,0,8.023,0
446,0,202,0,22.085,0
447,0,202,0,22.966,0
448,0,202,0,21.577,0
449,0,203,0,2.407,0
450,0,204,0,9.831,0
451,0,204,0,7.124,1
452,0,205,0,9.326,0
453,0,205,0,22.204,0
454,0,205,0,18.640,1
455,0,205,0,7.332,1
456,0,205,0,4.064,1
457,0,205,0,2.072,1
458,0,206,0,0.626,0
459,0,206,0,25.215,0
460,0,206,0,7.425,1
461,0,206,0,7.294,1
462,0,206,0,20.223,1
463,0,207,0,1.146,0
464,0,207,0,7.001,1
465,0,207,0,2.039,1
466,0,208,0,0.716,0
467,0,208,0,3.417,1
468,0,209,0,1.700,0
469,0,209,0,0.586,1
470,0,210,0,4.172,0
471,0,210,0,3.675,1
472,0,211,0,0.620,0
473,0,212,0,8.172,0
474,0,212,0,3.212,1
475,0,212,0,7.519,1
476,0,212,0,21.047,0
477,0,213,0,8.669,0
478,0,213,0,9.198,1
479,0,213,0,3.176,1
480,0,213,0,21.668,0
481,0,213,0,2.299,1
482,0,214,0,2.511,0
483,0,214,0,2.087,1
484,0,214,0,21.983,0
485,0,215,0,0.596,0
486,0,216,0,1.643,0
487,0,216,0,21.436,0
488,0,217,0,0.969,0
489,0,217,0,0.297,1
490,0,218,0,2.741,0
491,0,219,0,4.322,0
492,0,220,0,5.399,0
493,0,220,0,21.849,0
494,0,221,0,4.045,0
495,0,221,0,0.051,1
496,0,221,0,2.328,1
497,0,221,0,4.643,1
498,0,221,0,2.194,1
499,0,221,0,21.000,0
500,0,222,0,10.940,0
501,0,222,0,4.375,1
502,0,223,0,1.965,0
503,0,223,0,7.385,1
504,0,223,0,22.122,0
505,0,224,0,1.410,0
506,0,224,0,1.993,1
507,0,225,0,0.834,0
508,0,225,0,0.686,1
509,0,225,0,2.026,1
510,0,225,0,21.681,0
511,0,225,0,4.636,1
512,0,225,0,15.909,1
513,0,226,0,0.220,0
514,0,226,0,21.698,1
515,0,227,0,0.666,0
516,0,228,0,2.204,0
517,0,229,0,1.043,0
518,0,230,0,8.750,0
519,0,230,0,0.905,1
520,0,230,0,23.485,0
521,0,230,0,2.234,1
522,0,230,0,6.264,1
523,0,230,0,10.605,1
524,0,230,0,24.580,0
525,0,231,0,2.160,0
526,0,231,0,22.123,0
527,0,231,0,0.762,1
528,0,232,0,1.542,0
529,0,232,0,4.796,1
530,0,233,0,11.718,0
531,0,233,0,10.277,1
532,0,233,0,10.188,1
533,0,233,0,2.139,1
534,0,234,0,2.426,0
535,0,234,0,3.623,1
536,0,234,0,21.631,0
537,0,234,0,1.611,1
538,0,234,0,8.741,1
539,0,235,0,4.298,0
540,0,236,0,2.462,0
541,0,237,0,3.967,0
542,0,238,0,1.020,0
543,0,238,0,22.503,0
544,0,238,0,5.779,1
545,0,239,0,1.415,0
546,0,239,0,1.768,1
547,0,240,0,7.648,0
548,0,240,0,7.947,1
549,0,241,0,8.152,0
550,0,241,0,7.326,1
551,0,241,0,3.574,1
552,0,241,0,1.791,1
553,0,241,0,5.760,1
554,0,241,0,5.316,1
555,0,241,0,4.326,1
556,0,242,0,1.458,0
557,0,243,0,6.512,0
558,0,244,0,1.666,0
559,0,244,0,2.774,1
560,0,244,0,9.169,1
561,0,245,0,4.854,0
562,0,246,0,1.985,0
563,0,247,0,3.591,0
564,0,248,0,2.059,0
565,0,248,0,5.245,1
566,0,248,0,2.217,1
567,0,249,0,3.125,0
568,0,250,0,4.053,0
569,0,251,0,2.778,0
570,0,252,0,1.683,0
571,0,253,0,11.249,0
572,0,253,0,5.666,1
573,0,253,0,3.414,1
574,0,253,0,3.018,1
575,0,254,0,5.915,0
576,0,255,0,4.965,0
577,0,255,0,2.662,1
578,0,255,0,2.657,1
579,0,255,0,3.061,1
580,0,256,0,2.524,0
581,0,256,0,11.774,1
582,0,256,0,2.175,1
583,0,256,0,21.245,0
584,0,256,0,23.774,0
585,0,256,0,1.650,1
586,0,256,0,21.908,0
587,0,256,0,2.560,1
588,0,257,0,0.273,0
589,0,257,0,8.670,1
590,0,258,0,2.648,0
591,0,259,0,3.528,0
592,0,259,0,23.967,0
593,0,259,0,10.970,1
594,0,259,0,5.013,1
595,0,259,0,21.481,0
596,0,260,0,0.800,0
597,0,260,0,3.751,1
598,0,261,0,14.898,0
599,0,261,0,3.499,1
600,0,261,0,5.363,1
601,0,262,0,2.818,0
602,0,263,0,6.334,0
603,0,264,0,1.810,0
604,0,265,0,1.069,0
605,0,265,0,4.015,1
606,0,265,0,23.427,0
607,0,265,0,3.859,1
608,0,266,0,0.740,0
609,0,266,0,5.820,1
610,0,266,0,26.465,0
611,0,266,0,1.810,1
612,0,266,0,7.295,1
613,0,266,0,4.790,1
614,0,267,0,10.999,0
615,0,268,0,14.833,0
616,0,269,0,7.528,0
617,0,269,0,2.784,1
618,0,270,0,1.251,0
619,0,270,0,4.404,1
620,0,270,0,10.325,1
621,0,270,0,7.695,1
622,0,270,0,2.028,1
623,0,271,0,1.523,0
624,0,272,0,2.212,0
625,0,272,0,21.789,0
626,0,273,0,2.924,0
627,0,274,0,3.080,0
628,0,275,0,1.973,0
629,0,275,0,2.654,1
630,0,276,0,3.400,0
631,0,276,0,6.799,1
632,0,276,0,20.878,0
633,0,277,0,3.605,0
634,0,278,0,4.345,0
635,0,279,0,3.567,0
636,0,279,0,5.015,1
637,0,279,0,1.002,1
638,0,280,0,18.573,0
639,0,281,0,20.012,0
640,0,281,0,4.787,1
641,0,281,0,4.840,1
642,0,281,0,6.299,1
643,0,282,0,2.243,0
644,0,283,0,1.613,0
645,0,284,0,0.841,0
646,0,284,0,4.693,1
647,0,285,0,16.161,0
648,0,285,0,5.078,1
649,0,285,0,5.437,1
650,0,286,0,2.350,0
651,0,286,0,8.504,1
652,0,286,0,4.718,1
653,0,286,0,23.415,0
654,0,287,0,6.429,0
655,0,288,0,4.845,0
656,0,289,0,14.426,0
657,0,289,0,6.310,1
658,0,290,0,1.824,0
659,0,290,0,1.644,1
660,0,291,0,1.985,0
661,0,291,0,1.359,1
662,0,291,0,6.001,1
663,0,291,0,5.200,1
664,0,291,0,4.340,1
665,0,292,0,2.134,0
666,0,292,0,3.880,1
667,0,292,0,6.440,1
668,0,292,0,2.397,1
669,0,293,0,5.005,0
670,0,294,0,11.656,0
671,0,294,0,2.209,1
672,0,295,0,11.170,0
673,0,296,0,2.564,0
674,0,296,0,23.037,0
675,0,297,0,3.500,0
676,0,298,0,0.597,0
677,0,299,0,12.370,0
678,0,299,0,21.401,0
679,0,299,0,15.938,1
680,0,300,0,1.224,0
681,0,301,0,1.330,0
682,0,301,0,8.458,1
683,0,301,0,20.640,0
684,0,302,0,6.531,0
685,0,303,0,1.709,0
686,0,303,0,23.302,0
687,0,303,0,7.281,1
688,0,303,0,7.704,1
689,0,304,0,12.185,0
690,0,304,0,1.652,1
691,0,304,0,25.679,0
692,0,304,0,22.877,0
693,0,305,0,3.500,0
694,0,305,0,6.965,1
695,0,305,0,23.429,0
696,0,305,0,3.113,1
697,0,305,0,2.445,1
698,0,306,0,8.968,0
699,0,307,0,3.230,0
700,0,308,0,2.704,0
701,0,308,0,3.517,1
702,0,309,0,5.185,0
703,0,310,0,2.000,0
704,0,311,0,17.743,0
705,0,311,0,2.406,1
706,0,311,0,1.537,1
707,0,312,0,0.808,0
708,0,313,0,1.538,0
709,0,313,0,7.465,1
710,0,313,0,18.618,1
711,0,313,0,2.447,1
712,0,314,0,2.127,0
713,0,315,0,4.374,0
714,0,315,0,2.986,1
715,0,315,0,5.681,1
716,0,316,0,0.728,0
717,0,317,0,2.558,0
718,0,317,0,2.258,1
719,0,318,0,1.360,0
720,0,318,0,3.334,1
721,0,318,0,3.260,1
722,0,318,0,21.878,0
723,0,319,0,1.015,0
724,0,320,0,2.931,0
725,0,320,0,2.317,1
726,0,320,0,3.227,1
727,0,321,0,4.368,0
728,0,322,0,1.490,0
729,0,322,0,2.359,1
730,0,322,0,0.045,1
731,0,322,0,6.144,1
732,0,322,0,8.949,1
733,0,323,0,2.252,0
734,0,324,0,1.682,0
735,0,324,0,2.846,1
736,0,325,0,1.731,0
737,0,325,0,9.065,1
738,0,326,0,2.579,0
739,0,326,0,2.294,1
740,0,327,0,6.479,0
741,0,327,0,22.645,0
742,0,328,0,5.423,0
743,0,329,0,3.016,0
744,0,330,0,0.934,0
745,0,331,0,0.879,0
746,0,331,0,21.822,0
747,0,332,0,7.481,0
748,0,332,0,5.048,1
749,0,333,0,1.592,0
750,0,333,0,7.845,1
751,0,333,0,3.143,1
752,0,334,0,1.359,0
753,0,334,0,11.315,1
754,0,335,0,2.283,0
755,0,336,0,1.998,0
756,0,336,0,1.259,1
757,0,336,0,2.908,1
758,0,336,0,5.999,1
759,0,336,0,16.208,1
760,0,336,0,22.172,0
761,0,337,0,2.607,0
762,0,337,0,0.046,1
763,0,337,0,4.428,1
764,0,337,0,22.545,0
765,0,338,0,1.267,0
766,0,339,0,6.560,0
767,0,340,0,3.415,0
768,0,341,0,1.159,0
769,0,341,0,4.933,1
770,0,342,0,0.243,0
771,0,343,0,1.369,0
772,0,343,0,21.644,0
773,0,344,0,6.302,0
774,0,345,0,1.478,0
775,0,345,0,22.656,0
776,0,345,0,0.499,1
777,0,345,0,21.565,0
778,0,345,0,3.841,1
779,0,345,0,3.592,1
780,0,346,0,2.142,0
781,0,347,0,5.429,0
782,0,348,0,16.280,0
783,0,349,0,4.068,0
784,0,349,0,23.138,0
785,0,349,0,5.217,1
786,0,349,0,21.503,0
787,0,350,0,2.797,0
788,0,350,0,23.434,0
789,0,350,0,22.069,0
790,0,350,0,6.453,1
791,0,351,0,0.050,0
792,0,352,0,2.542,0
793,0,353,0,0.676,0
794,0,353,0,22.601,0
795,0,354,0,1.846,0
796,0,354,0,24.735,0
797,0,354,0,22.169,0
798,0,354,0,2.273,1
799,0,354,0,0.044,1
800,0,355,0,1.432,0
801,0,355,0,21.909,0
802,0,356,0,7.322,0
803,0,357,0,4.302,0
804,0,358,0,5.323,0
805,0,358,0,7.322,1
806,0,358,0,4.461,1
807,0,359,0,4.725,0
808,0,359,0,4.288,1
809,0,359,0,7.726,1
810,0,359,0,11.141,1
811,0,359,0,21.102,0
812,0,360,0,1.260,0
813,0,361,0,3.145,0
814,0,362,0,1.012,0
815,0,363,0,2.655,0
816,0,363,0,8.656,1
817,0,364,0,1.476,0
818,0,365,0,16.486,0
819,0,365,0,4.845,1
820,0,365,0,8.247,1
821,0,365,0,3.711,1
822,0,365,0,3.392,1
823,0,366,0,11.712,0
824,0,366,0,3.756,1
825,0,366,0,3.068,1
826,0,366,0,5.859,1
827,0,367,0,0.597,0
828,0,367,0,22.034,0
829,0,367,0,1.612,1
830,0,367,0,23.926,0
831,0,368,0,6.297,0
832,0,368,0,5.277,1
833,0,369,0,4.133,0
834,0,370,0,7.507,0
835,0,370,0,4.200,1
836,0,370,0,10.313,1
837,0,371,0,5.374,0
838,0,372,0,0.984,0
839,0,373,0,4.349,0
840,0,374,0,7.528,0
841,0,374,0,7.074,1
842,0,375,0,5.260,0
843,0,375,0,1.655,1
844,0,375,0,7.547,1
845,0,375,0,7.092,1
846,0,375,0,7.319,1
847,0,376,0,1.619,0
848,0,377,0,3.131,0
849,0,378,0,2.186,0
850,0,378,0,2.629,1
851,0,378,0,22.562,0
852,0,378,0,4.648,1
853,0,379,0,5.226,0
854,0,379,0,0.782,1
855,0,379,0,22.811,0
856,0,379,0,13.333,1
857,0,379,0,3.475,1
858,0,380,0,4.325,0
859,0,381,0,0.954,0
