episode,steps,collisions,timeout,runtime_s,success
656,0,248,0,17.037,1
657,0,249,0,9.782,0
658,0,250,0,0.921,0
659,0,250,0,7.348,1
660,0,251,0,8.641,0
661,0,251,0,6.033,1
662,0,252,0,21.559,0
663,0,252,0,2.462,1
664,0,253,0,4.787,0
665,0,253,0,7.820,1
666,0,254,0,8.098,0
667,0,255,0,18.795,0
668,0,255,0,3.727,1
669,0,256,0,12.073,0
670,0,257,0,2.006,0
671,0,258,0,1.904,0
672,0,258,0,10.896,1
673,0,258,0,6.405,1
674,0,258,0,4.318,1
675,0,259,0,8.430,0
676,0,259,0,10.275,1
677,0,260,0,5.348,0
678,0,260,0,63.335,0
679,0,261,0,1.342,0
680,0,261,0,14.218,1
681,0,261,0,6.494,1
682,0,261,0,3.560,1
683,0,262,0,2.843,0
684,0,262,0,7.378,1
685,0,263,0,2.708,0
686,0,263,0,7.027,1
687,0,263,0,64.082,0
688,0,263,0,9.713,1
689,0,264,0,2.157,0
690,0,264,0,9.200,1
691,0,265,0,4.085,0
692,0,265,0,8.967,1
693,0,265,0,4.060,1
694,0,265,0,11.661,1
695,0,266,0,8.748,0
696,0,266,0,12.940,1
697,0,266,0,5.819,1
698,0,266,0,9.244,1
699,0,267,0,5.260,0
700,0,267,0,10.204,1
701,0,267,0,4.562,1
702,0,267,0,11.032,1
703,0,268,0,1.645,0
704,0,268,0,5.435,1
705,0,268,0,8.112,1
706,0,268,0,10.068,1
707,0,268,0,10.307,1
708,0,268,0,5.566,1
709,0,268,0,7.821,1
710,0,268,0,12.415,1
711,0,269,0,9.988,0
712,0,269,0,5.829,1
713,0,269,0,14.326,1
714,0,270,0,2.139,0
715,0,270,0,10.233,1
716,0,270,0,3.285,1
717,0,271,0,10.610,0
718,0,271,0,9.668,1
719,0,272,0,8.959,0
720,0,272,0,9.582,1
721,0,272,0,20.028,1
722,0,272,0,9.994,1
723,0,272,0,6.605,1
724,0,272,0,6.305,1
725,0,273,0,35.987,0
726,0,273,0,11.885,1
727,0,274,0,2.028,0
728,0,274,0,65.159,0
729,0,274,0,18.514,1
730,0,274,0,13.248,1
731,0,274,0,64.111,0
732,0,275,0,5.615,0
733,0,275,0,6.889,1
734,0,275,0,65.529,0
735,0,275,0,6.130,1
736,0,275,0,64.614,0
737,0,275,0,5.092,1
738,0,276,0,0.680,0
739,0,276,0,10.425,1
740,0,276,0,4.542,1
741,0,277,0,4.639,0
742,0,278,0,2.164,0
743,0,278,0,2.261,1
744,0,279,0,14.757,0
745,0,279,0,7.388,1
746,0,279,0,1.700,1
747,0,279,0,0.741,1
748,0,279,0,9.760,1
749,0,279,0,1.583,1
750,0,279,0,12.862,1
751,0,279,0,65.216,0
752,0,280,0,2.476,0
753,0,280,0,64.866,0
754,0,280,0,66.236,0
755,0,280,0,9.438,1
756,0,280,0,7.149,1
757,0,281,0,6.776,0
758,0,281,0,4.740,1
759,0,282,0,9.810,0
760,0,282,0,4.901,1
761,0,282,0,3.598,1
762,0,282,0,5.021,1
763,0,282,0,6.601,1
764,0,283,0,2.186,0
765,0,284,0,2.104,0
766,0,285,0,7.533,0
767,0,286,0,5.921,0
768,0,286,0,5.101,1
769,0,287,0,6.594,0
770,0,288,0,3.078,0
771,0,288,0,10.475,1
772,0,288,0,4.978,1
773,0,289,0,2.374,0
774,0,290,0,3.308,0
775,0,290,0,1.028,1
776,0,290,0,10.636,1
777,0,291,0,10.568,0
778,0,292,0,8.731,0
