episode,steps,collisions,timeout,runtime_s,success
600,0,509,0,2.417,0
601,0,510,0,4.398,0
602,0,511,0,1.721,0
603,0,512,0,1.865,0
604,0,513,0,1.982,0
605,0,513,0,62.464,0
606,0,514,0,4.311,0
607,0,514,0,63.986,0
608,0,514,0,2.808,1
609,0,514,0,64.352,0
610,0,515,0,1.976,0
611,0,515,0,63.974,0
612,0,516,0,2.082,0
613,0,516,0,64.166,0
614,0,517,0,2.549,0
615,0,518,0,1.141,0
616,0,518,0,64.687,0
617,0,518,0,64.795,0
618,0,519,0,0.986,0
619,0,520,0,1.062,0
620,0,521,0,4.638,0
621,0,522,0,2.185,0
622,0,523,0,3.710,0
623,0,523,0,64.176,0
624,0,524,0,4.743,0
625,0,525,0,4.947,0
626,0,526,0,5.297,0
627,0,527,0,5.365,0
628,0,528,0,2.487,0
629,0,529,0,0.472,0
630,0,530,0,2.011,0
631,0,531,0,2.084,0
632,0,532,0,1.847,0
633,0,532,0,6.633,1
634,0,533,0,1.375,0
635,0,534,0,1.963,0
636,0,535,0,2.154,0
637,0,536,0,3.189,0
638,0,537,0,2.260,0
639,0,538,0,1.946,0
640,0,539,0,2.576,0
641,0,540,0,0.731,0
642,0,541,0,3.124,0
643,0,542,0,4.704,0
644,0,542,0,64.525,0
645,0,543,0,2.082,0
646,0,544,0,1.074,0
647,0,545,0,4.048,0
648,0,546,0,0.888,0
649,0,547,0,2.502,0
650,0,548,0,5.643,0
651,0,548,0,63.771,0
652,0,549,0,2.891,0
653,0,549,0,63.588,0
654,0,550,0,1.764,0
655,0,551,0,0.807,0
656,0,552,0,3.190,0
657,0,553,0,2.383,0
658,0,554,0,2.413,0
659,0,555,0,2.073,0
660,0,556,0,0.864,0
661,0,557,0,0.654,0
662,0,558,0,4.295,0
663,0,559,0,1.609,0
664,0,560,0,3.700,0
665,0,561,0,2.668,0
666,0,562,0,3.697,0
667,0,563,0,2.933,0
668,0,564,0,1.014,0
669,0,565,0,0.618,0
670,0,566,0,1.087,0
671,0,567,0,5.625,0
672,0,568,0,4.492,0
673,0,569,0,2.807,0
674,0,570,0,2.294,0
675,0,571,0,5.404,0
676,0,571,0,63.427,0
677,0,572,0,0.698,0
678,0,573,0,4.455,0
679,0,574,0,0.471,0
680,0,575,0,4.310,0
681,0,576,0,0.927,0
682,0,577,0,1.096,0
